photo_mesh,source_vertices,target_cap_vertices,front_axis,front_sign,pca_signs,score,mean_mm,median_mm,p75_mm,p90_mm,max_mm,alignment_preview
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar_crops_3ddfa_v2\kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-36-57_facecrop_3ddfa_v2_face1.ply,5000,19120,1,1,"[1, -1, -1]",3.9415254460277596,3.1469575919180177,2.4013816262796723,3.730675619238107,6.160575278992349,18.85057577349993,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\mri_anterior_y_crops_3ddfa_v2_sampled\kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-36-57_facecrop_3ddfa_v2_face1_to_mri_alignment.png
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar_crops_3ddfa_v2\kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-48_facecrop_3ddfa_v2_face1.ply,5000,19120,1,1,"[1, -1, -1]",3.804081642941073,3.077511528112618,2.3357920878472207,3.61690104811599,5.87315822037541,18.284756999142257,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\mri_anterior_y_crops_3ddfa_v2_sampled\kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-48_facecrop_3ddfa_v2_face1_to_mri_alignment.png
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar_crops_3ddfa_v2\kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-56_facecrop_3ddfa_v2_face1.ply,5000,19120,1,1,"[1, -1, -1]",3.7381968509175234,2.9742639945578087,2.296389269421227,3.4480302829143747,5.767230325985184,16.918579844028343,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\mri_anterior_y_crops_3ddfa_v2_sampled\kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-56_facecrop_3ddfa_v2_face1_to_mri_alignment.png
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar_crops_3ddfa_v2\kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-38-04_facecrop_3ddfa_v2_face1.ply,5000,19120,1,1,"[1, -1, -1]",3.7495682175862655,3.0268372394586285,2.2928988747188805,3.461023843454544,5.826677371469539,17.765652607461526,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\mri_anterior_y_crops_3ddfa_v2_sampled\kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-38-04_facecrop_3ddfa_v2_face1_to_mri_alignment.png
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar_crops_3ddfa_v2\kate_crops_3ddfa_1024_2_1_photo_2026-04-09_20-37-59_facecrop_3ddfa_v2_face1.ply,5000,19120,1,1,"[1, -1, -1]",3.9610885713156176,3.136831421076495,2.2585985579881793,3.7385762957625124,6.809960053309753,17.664031897386103,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\mri_anterior_y_crops_3ddfa_v2_sampled\kate_crops_3ddfa_1024_2_1_photo_2026-04-09_20-37-59_facecrop_3ddfa_v2_face1_to_mri_alignment.png
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar_crops_3ddfa_v2\kate_crops_3ddfa_1024_2_1_photo_2_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,5000,19120,1,1,"[1, -1, -1]",3.7942975730947057,2.9853619767005437,2.311261470353827,3.5155622240602,5.932144410963515,17.352037601610622,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\mri_anterior_y_crops_3ddfa_v2_sampled\kate_crops_3ddfa_1024_2_1_photo_2_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1_to_mri_alignment.png
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar_crops_3ddfa_v2\kate_crops_3ddfa_1024_2_1_photo_3_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,5000,19120,1,1,"[1, -1, -1]",3.7248167927771183,3.026713819283971,2.2879694203866694,3.5593497146683974,5.747389489561795,18.257491745179195,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\mri_anterior_y_crops_3ddfa_v2_sampled\kate_crops_3ddfa_1024_2_1_photo_3_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1_to_mri_alignment.png
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar_crops_3ddfa_v2\kate_crops_3ddfa_1024_2_1_photo_4_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,5000,19120,1,1,"[1, 1, 1]",3.7172614792117216,3.025200905604754,2.276531661962835,3.4653485827195185,5.762919268995547,17.306904201673063,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\mri_anterior_y_crops_3ddfa_v2_sampled\kate_crops_3ddfa_1024_2_1_photo_4_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1_to_mri_alignment.png
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar_crops_3ddfa_v2\kate_crops_3ddfa_1024_2_1_photo_5_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,5000,19120,1,1,"[-1, 1, -1]",3.812517432836257,3.0329079436348074,2.2134594634088014,3.5813949778474266,6.396231877709824,15.076928758701095,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\mri_anterior_y_crops_3ddfa_v2_sampled\kate_crops_3ddfa_1024_2_1_photo_5_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1_to_mri_alignment.png
