method,photo_mesh,source_vertices,orientation,scale,fit_landmarks,landmark_residuals_json,landmark_rmse_mm,landmark_median_mm,landmark_p90_mm,landmark_max_mm,score,mean_mm,median_mm,p75_mm,p90_mm,max_mm,alignment_preview
3ddfa_v2,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar_crops_3subjects_3ddfa_v2\faceage3_crops_3subjects_1024_3_1_IMG_20190814_110411_facecrop_3ddfa_v2_face1.ply,6000,lr_swapped,0.0932444301070423,"['nose_tip', 'brow_center', 'left_cheek', 'right_cheek']","{""nose_tip"": 20.69883916769597, ""chin"": 41.90171097717122, ""brow_center"": 12.324285145744005, ""left_cheek"": 10.870080993722107, ""right_cheek"": 10.901525085493894}",22.68517242631351,12.324285145744005,33.42056225338112,41.90171097717122,20.954754539548105,4.010216459367373,2.753288304588171,5.0748019278464,8.945298052360677,17.025175704091822,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\auto_mri_overlay_v0\align_3ddfa_selected\faceage3_crops_3subjects_1024_3_1_IMG_20190814_110411_facecrop_3ddfa_v2_face1_landmark_constrained_alignment.png
