reference_variant,source_id,method,scan_id,structure,label,dice,jaccard,source_voxels,reference_voxels,intersection_voxels,signed_volume_error_pct,abs_volume_error_pct,n_reference_sources
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_accumbens_area,58,0.7613636363636364,0.6146788990825688,606,626,469,-3.1948881789137378,3.1948881789137378,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_ventral_dc,60,0.7899497487437186,0.6528239202657807,3504,3461,2751,1.2424154868535104,1.2424154868535104,4
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_cerebral_white_matter,2,0.8172186689623484,0.6909296312999835,184182,194500,154733,-5.304884318766067,5.304884318766067,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_cerebral_cortex,3,0.7807185278940707,0.6403103350251212,259926,253624,200469,2.484780620130587,2.484780620130587,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_lateral_ventricle,4,0.6757298474945533,0.5102658594366939,6648,4827,3877,37.72529521441889,37.72529521441889,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_inferior_lateral_ventricle,5,0.3177083333333333,0.18885448916408668,216,168,61,28.57142857142857,28.57142857142857,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_cerebellum_white_matter,7,0.7557603686635944,0.6074074074074074,9924,11342,8036,-12.50220419679069,12.50220419679069,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_cerebellum_cortex,8,0.8599902474704376,0.7543709565310378,48072,50364,42327,-4.550869668811056,4.550869668811056,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_thalamus,10,0.8438058368076236,0.7298132646490664,6468,6964,5667,-7.122343480758185,7.122343480758185,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_caudate,11,0.7514983863531581,0.6019202363367799,3090,3417,2445,-9.569798068481123,9.569798068481123,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_putamen,12,0.8264849471114727,0.7042815045935171,4914,4918,4063,-0.08133387555917039,0.08133387555917039,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_pallidum,13,0.729478943611706,0.5741573033707865,1662,1140,1022,45.78947368421053,45.78947368421053,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,third_ventricle,14,0.6935064935064935,0.5308151093439364,816,724,534,12.70718232044199,12.70718232044199,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,fourth_ventricle,15,0.7366424280746127,0.5830830830830831,1788,1375,1165,30.03636363636364,30.03636363636364,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,brain_stem,16,0.8664556090846525,0.7643773071692248,16740,19585,15737,-14.52642328312484,14.52642328312484,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_hippocampus,17,0.7542078889888217,0.6054042904290429,3966,3817,2935,3.903589206182866,3.903589206182866,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_amygdala,18,0.7439316239316239,0.5922700054436582,1386,1539,1088,-9.941520467836257,9.941520467836257,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,csf,24,0.006880313354996296,0.003452032209153406,1086,135245,469,-99.19701282857038,99.19701282857038,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_accumbens_area,26,0.6329317269076306,0.46298472385428907,636,609,394,4.433497536945813,4.433497536945813,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,left_ventral_dc,28,0.752953394781254,0.6037892983551947,3654,4049,2900,-9.755495183996048,9.755495183996048,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_cerebral_white_matter,41,0.8132974716476098,0.6853423265026548,191664,194635,157088,-1.5264469391424975,1.5264469391424975,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_cerebral_cortex,42,0.771409926531828,0.6278822718746411,255726,254563,196821,0.45686136634153435,0.45686136634153435,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_lateral_ventricle,43,0.6801603206412825,0.5153355602793805,5034,4946,3394,1.7792155276991506,1.7792155276991506,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_inferior_lateral_ventricle,44,0.5264663805436338,0.3572815533980582,318,381,184,-16.535433070866144,16.535433070866144,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_cerebellum_white_matter,46,0.7723517532586744,0.6291311499925228,10740,11048,8414,-2.78783490224475,2.78783490224475,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_cerebellum_cortex,47,0.8450523315906194,0.731680191843189,50664,48989,42106,3.4191349078364532,3.4191349078364532,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_thalamus,49,0.8527271363193037,0.7432644520010463,6582,6747,5683,-2.4455313472654514,2.4455313472654514,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_caudate,50,0.7584643288996372,0.6109082055028001,3288,3328,2509,-1.201923076923077,1.201923076923077,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_putamen,51,0.8151481888035126,0.6879748008152677,4440,4670,3713,-4.925053533190578,4.925053533190578,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_pallidum,52,0.7355805243445693,0.5817535545023697,1362,1308,982,4.128440366972478,4.128440366972478,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_hippocampus,53,0.7456362425049967,0.5944338219672828,3942,3563,2798,10.637103564412012,10.637103564412012,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_amygdala,54,0.7711662699761985,0.6275594908688434,1392,1549,1134,-10.13557133634603,10.13557133634603,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_accumbens_area,58,0.7020785219399538,0.5409252669039146,606,693,456,-12.554112554112553,12.554112554112553,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_401,TIGERBx,kate_2024_t1_ffe_401,right_ventral_dc,60,0.7466445274664453,0.5957164937072201,3504,3723,2698,-5.88235294117647,5.88235294117647,3
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_cerebral_white_matter,2,0.8595360788593004,0.753672310825569,182624,173859,153205,5.041441627985897,5.041441627985897,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_cerebral_cortex,3,0.7947015627188506,0.6593400755679215,250221,249549,198584,0.26928579156798865,0.26928579156798865,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_lateral_ventricle,4,0.6943668319062641,0.5318238299047356,6284,4811,3852,30.617335273331946,30.617335273331946,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_inferior_lateral_ventricle,5,0.3486973947895792,0.2111650485436893,351,148,87,137.16216216216216,137.16216216216216,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_cerebellum_white_matter,7,0.8507221492778507,0.7402232182089814,9918,9884,8423,0.3439902873330636,0.3439902873330636,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_cerebellum_cortex,8,0.8937707458560643,0.8079435094561082,45642,49859,42678,-8.457851140215407,8.457851140215407,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_thalamus,10,0.849745795854517,0.7387460900312798,6358,6427,5432,-1.0735957678543644,1.0735957678543644,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_caudate,11,0.7492957746478873,0.5990990990990991,3024,3011,2261,0.4317502490866822,0.4317502490866822,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_putamen,12,0.7937554969217239,0.6580386438206344,4571,4525,3610,1.0165745856353592,1.0165745856353592,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_pallidum,13,0.74,0.5873015873015873,1524,1076,962,41.63568773234201,41.63568773234201,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,third_ventricle,14,0.5419407894736842,0.37168640721940216,1761,671,659,162.4441132637854,162.4441132637854,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,fourth_ventricle,15,0.7482154445165476,0.5977190254017626,1780,1302,1153,36.71274961597542,36.71274961597542,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,brain_stem,16,0.8853835741318821,0.7943392485377219,16858,19341,16025,-12.838012512279615,12.838012512279615,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_hippocampus,17,0.8283407137275333,0.706980880391285,3991,3687,3180,8.245185787903445,8.245185787903445,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_amygdala,18,0.8270729978738484,0.7051359516616315,1401,1421,1167,-1.4074595355383532,1.4074595355383532,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,csf,24,0.009876581980341049,0.004962798734446873,1296,126076,629,-98.97204860560296,98.97204860560296,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_accumbens_area,26,0.670299727520436,0.5040983606557377,552,549,369,0.546448087431694,0.546448087431694,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_ventral_dc,28,0.789387239418825,0.6520559382174911,4061,3854,3124,5.371043072132848,5.371043072132848,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_cerebral_white_matter,41,0.8566667856191891,0.7492713190206144,189412,174879,156038,8.310317419472893,8.310317419472893,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_cerebral_cortex,42,0.8042395835970254,0.672575854297216,266038,247503,206505,7.488798115578398,7.488798115578398,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_lateral_ventricle,43,0.7178859300071422,0.5599236033741843,5254,4547,3518,15.548713437431275,15.548713437431275,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_inferior_lateral_ventricle,44,0.5445240532241555,0.37412095639943743,667,310,266,115.16129032258064,115.16129032258064,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_cerebellum_white_matter,46,0.8574635241301908,0.75049115913556,10724,9769,8786,9.77582147609786,9.77582147609786,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_cerebellum_cortex,47,0.8825014411513308,0.7897114803087979,51257,49357,44396,3.8495046295358306,3.8495046295358306,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_thalamus,49,0.8708141564830979,0.7711876317638792,6246,6356,5487,-1.7306482064191318,1.7306482064191318,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_caudate,50,0.7534467323187108,0.6044240160873312,2552,3033,2104,-15.858885591823277,15.858885591823277,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_putamen,51,0.7720049588639694,0.6286710719530103,4600,4273,3425,7.652703018956236,7.652703018956236,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_pallidum,52,0.7151607963246555,0.5566150178784267,1414,1198,934,18.030050083472453,18.030050083472453,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_hippocampus,53,0.8282913165266107,0.7069089170451829,3648,3492,2957,4.4673539518900345,4.4673539518900345,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_amygdala,54,0.8426724137931034,0.7281191806331471,1337,1447,1173,-7.601935038009675,7.601935038009675,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_accumbens_area,58,0.6226765799256505,0.45209176788124156,450,626,335,-28.115015974440894,28.115015974440894,4
trusted_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_ventral_dc,60,0.7887202977383339,0.6511463011108485,3525,3461,2755,1.849176538572667,1.849176538572667,4
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_cerebral_white_matter,2,0.808119524819058,0.6780206083134096,182624,195674,152855,-6.669256007440947,6.669256007440947,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_cerebral_cortex,3,0.7481786217710131,0.5976720279609685,250221,254891,188957,-1.8321557057722715,1.8321557057722715,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_lateral_ventricle,4,0.6511380745726685,0.48273145108338805,6284,5007,3676,25.504293988416215,25.504293988416215,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_inferior_lateral_ventricle,5,0.27692307692307694,0.16071428571428573,351,169,72,107.6923076923077,107.6923076923077,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_cerebellum_white_matter,7,0.7860184361985869,0.6474714770274437,9918,11453,8399,-13.402601938356762,13.402601938356762,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_cerebellum_cortex,8,0.8682821397398063,0.7672249155281328,45642,50594,41780,-9.787721864252678,9.787721864252678,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_thalamus,10,0.8124476907859697,0.6841363403382881,6358,6785,5339,-6.2932940309506264,6.2932940309506264,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_caudate,11,0.7039773620499922,0.5431829209121786,3024,3337,2239,-9.379682349415642,9.379682349415642,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_putamen,12,0.7452653485952133,0.5939625145131863,4571,5039,3581,-9.287557054971224,9.287557054971224,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_pallidum,13,0.7146067415730337,0.5559440559440559,1524,1146,954,32.98429319371728,32.98429319371728,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,third_ventricle,14,0.5084033613445378,0.3408450704225352,1761,619,605,184.49111470113087,184.49111470113087,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,fourth_ventricle,15,0.719309462915601,0.5616575137294059,1780,1348,1125,32.047477744807125,32.047477744807125,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,brain_stem,16,0.8609049425476937,0.7557797190984121,16858,19520,15659,-13.637295081967213,13.637295081967213,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_hippocampus,17,0.7938812548612911,0.6582115219260533,3991,3723,3062,7.1984958366908405,7.1984958366908405,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_amygdala,18,0.7824296499656829,0.6426155580608793,1401,1513,1140,-7.402511566424323,7.402511566424323,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,csf,24,0.007719519251191985,0.0038747150944783474,1296,135241,527,-99.04171072381897,99.04171072381897,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_accumbens_area,26,0.5938792390405294,0.4223529411764706,552,657,359,-15.981735159817351,15.981735159817351,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,left_ventral_dc,28,0.7629148989268779,0.6167036514020577,4061,3953,3057,2.732102200860106,2.732102200860106,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_cerebral_white_matter,41,0.8061868866817132,0.6753040971721784,189412,196501,155559,-3.6076152284212295,3.6076152284212295,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_cerebral_cortex,42,0.7593115829210443,0.6120082790075106,266038,254228,197522,4.645436379942414,4.645436379942414,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_lateral_ventricle,43,0.6645008860011813,0.49756744803184433,5254,4904,3375,7.137030995106036,7.137030995106036,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_inferior_lateral_ventricle,44,0.445369406867846,0.28647925033467203,667,294,214,126.87074829931973,126.87074829931973,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_cerebellum_white_matter,46,0.8012820512820513,0.6684491978609626,10724,11116,8750,-3.5264483627204033,3.5264483627204033,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_cerebellum_cortex,47,0.8597874664812791,0.7540589505957773,51257,49433,43286,3.6898428175510283,3.6898428175510283,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_thalamus,49,0.8252038775196184,0.702423051735429,6246,6752,5363,-7.4940758293838865,7.4940758293838865,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_caudate,50,0.6813693219223174,0.5167249126310535,2552,3524,2070,-27.582292849035188,27.582292849035188,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_putamen,51,0.7295979191503197,0.5743047261559461,4600,4627,3366,-0.5835314458612492,0.5835314458612492,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_pallidum,52,0.6792035398230089,0.5142378559463987,1414,1298,921,8.936825885978427,8.936825885978427,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_hippocampus,53,0.7840549828178695,0.6448112141080714,3648,3627,2852,0.5789909015715468,0.5789909015715468,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_amygdala,54,0.7833622183708839,0.6438746438746439,1337,1548,1130,-13.630490956072352,13.630490956072352,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_accumbens_area,58,0.5771578029642546,0.4056372549019608,450,697,331,-35.43758967001435,35.43758967001435,3
trusted_leave_one_source_out_hard_vote_header_affine,tigerbx_2024_t1ffe_601,TIGERBx,kate_2024_t1_ffe_601,right_ventral_dc,60,0.751154007553504,0.6014784946236559,3525,3624,2685,-2.7317880794701987,2.7317880794701987,3
