dataset,branch,site,n_manifest,n_ok,n_failed,chronological_age_min_years,chronological_age_max_years,predicted_age_mean_years,predicted_age_sd_years,predicted_age_min_years,predicted_age_max_years,brain_age_delta_mean_years,brain_age_delta_sd_years,mae_years,rmse_years,pearson_r,elapsed_mean_seconds,elapsed_min_seconds,elapsed_max_seconds,full_fastsurfer_orig_n,estimated_full_sequential_cpu_hours,chronological_age_available,interpretation
SRPBS_TS,midi_srpbs_travelling_fastsurfer_orig,siteATTd1,9,9,0,24,32,28.5333,3.03071,24.96,33.14,1.53333,1.60474,1.73778,2.15411,0.84836,584.531,553.165,622.935,143,23.2189,yes_participants_tsv,Small labeled SRPBS siteATTd1 sanity check; n=9 and age range 24-32 are not sufficient for a validation claim.
