reference_variant,session_group,structure,source_id,method,scan_id,include_in_reference,source_volume_ml,reference_volume_ml,signed_error_pct,abs_rel_error_pct,operational_accuracy_pct,n_reference_sources,n_reference_methods,reference_strength
trusted_method_balanced_median,2022_primary_t1,left_cerebral_cortex,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,270.15895954671754,257.09023977335875,5.083320076592442,5.083320076592442,94.91667992340756,2,2,weak
all_source_median,2022_primary_t1,left_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,6.754051478932727,5.877027239466363,14.922922826983493,14.922922826983493,85.0770771730165,2,2,weak
trusted_source_median,2022_primary_t1,left_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,6.754051478932727,5.877027239466363,14.922922826983493,14.922922826983493,85.0770771730165,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,6.754051478932727,5.877027239466363,14.922922826983493,14.922922826983493,85.0770771730165,2,2,weak
all_source_median,2022_primary_t1,left_inferior_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.40914859808128495,0.3069437990406425,33.29756110404742,33.29756110404742,66.70243889595258,2,2,weak
trusted_source_median,2022_primary_t1,left_inferior_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.40914859808128495,0.3069437990406425,33.29756110404742,33.29756110404742,66.70243889595258,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_inferior_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.40914859808128495,0.3069437990406425,33.29756110404742,33.29756110404742,66.70243889595258,2,2,weak
all_source_median,2022_primary_t1,left_cerebellum_white_matter,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,8.347251322976518,11.10205216148826,-24.813438078302568,24.813438078302568,75.18656192169743,2,2,weak
trusted_source_median,2022_primary_t1,left_cerebellum_white_matter,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,8.347251322976518,11.10205216148826,-24.813438078302568,24.813438078302568,75.18656192169743,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_cerebellum_white_matter,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,8.347251322976518,11.10205216148826,-24.813438078302568,24.813438078302568,75.18656192169743,2,2,weak
all_source_median,2022_primary_t1,left_cerebellum_cortex,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,44.1911482033703,47.464992101685155,-6.897386375417993,6.897386375417993,93.102613624582,2,2,weak
trusted_source_median,2022_primary_t1,left_cerebellum_cortex,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,44.1911482033703,47.464992101685155,-6.897386375417993,6.897386375417993,93.102613624582,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_cerebellum_cortex,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,44.1911482033703,47.464992101685155,-6.897386375417993,6.897386375417993,93.102613624582,2,2,weak
all_source_median,2022_primary_t1,left_thalamus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,6.338703659668392,6.502770829834196,-2.52303478715684,2.52303478715684,97.47696521284315,2,2,weak
trusted_source_median,2022_primary_t1,left_thalamus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,6.338703659668392,6.502770829834196,-2.52303478715684,2.52303478715684,97.47696521284315,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_thalamus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,6.338703659668392,6.502770829834196,-2.52303478715684,2.52303478715684,97.47696521284315,2,2,weak
all_source_median,2022_primary_t1,left_caudate,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,2.833044080653746,3.101528540326873,-8.656520685920603,8.656520685920603,91.3434793140794,2,2,weak
trusted_source_median,2022_primary_t1,left_caudate,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,2.833044080653746,3.101528540326873,-8.656520685920603,8.656520685920603,91.3434793140794,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_caudate,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,2.833044080653746,3.101528540326873,-8.656520685920603,8.656520685920603,91.3434793140794,2,2,weak
all_source_median,2022_primary_t1,left_putamen,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,4.5998221178229315,4.558864058911466,0.8984268533167327,0.8984268533167327,99.10157314668326,2,2,weak
trusted_source_median,2022_primary_t1,left_putamen,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,4.5998221178229315,4.558864058911466,0.8984268533167327,0.8984268533167327,99.10157314668326,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_putamen,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,4.5998221178229315,4.558864058911466,0.8984268533167327,0.8984268533167327,99.10157314668326,2,2,weak
all_source_median,2022_primary_t1,left_pallidum,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.3576294390879002,1.17494671954395,15.548170525967139,15.548170525967139,84.45182947403286,2,2,weak
trusted_source_median,2022_primary_t1,left_pallidum,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.3576294390879002,1.17494671954395,15.548170525967139,15.548170525967139,84.45182947403286,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_pallidum,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.3576294390879002,1.17494671954395,15.548170525967139,15.548170525967139,84.45182947403286,2,2,weak
all_source_median,2022_primary_t1,third_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.6985866041556377,1.188594302077819,42.90718045562605,42.90718045562605,57.09281954437395,2,2,weak
trusted_source_median,2022_primary_t1,third_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.6985866041556377,1.188594302077819,42.90718045562605,42.90718045562605,57.09281954437395,2,2,weak
trusted_method_balanced_median,2022_primary_t1,third_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.6985866041556377,1.188594302077819,42.90718045562605,42.90718045562605,57.09281954437395,2,2,weak
all_source_median,2022_primary_t1,fourth_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.822571027816633,1.5897630139083163,14.644196139396595,14.644196139396595,85.3558038606034,2,2,weak
trusted_source_median,2022_primary_t1,fourth_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.822571027816633,1.5897630139083163,14.644196139396595,14.644196139396595,85.3558038606034,2,2,weak
trusted_method_balanced_median,2022_primary_t1,fourth_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.822571027816633,1.5897630139083163,14.644196139396595,14.644196139396595,85.3558038606034,2,2,weak
all_source_median,2022_primary_t1,brain_stem,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,17.754569468254548,18.908243734127275,-6.101435342672643,6.101435342672643,93.89856465732736,2,2,weak
trusted_source_median,2022_primary_t1,brain_stem,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,17.754569468254548,18.908243734127275,-6.101435342672643,6.101435342672643,93.89856465732736,2,2,weak
trusted_method_balanced_median,2022_primary_t1,brain_stem,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,17.754569468254548,18.908243734127275,-6.101435342672643,6.101435342672643,93.89856465732736,2,2,weak
all_source_median,2022_primary_t1,left_hippocampus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,4.19997235151622,3.99428617575811,5.149510243067933,5.149510243067933,94.85048975693206,2,2,weak
trusted_source_median,2022_primary_t1,left_hippocampus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,4.19997235151622,3.99428617575811,5.149510243067933,5.149510243067933,94.85048975693206,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_hippocampus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,4.19997235151622,3.99428617575811,5.149510243067933,5.149510243067933,94.85048975693206,2,2,weak
all_source_median,2022_primary_t1,left_amygdala,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.3700278814539997,1.543093440727,-11.21549445453308,11.21549445453308,88.78450554546691,2,2,weak
trusted_source_median,2022_primary_t1,left_amygdala,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.3700278814539997,1.543093440727,-11.21549445453308,11.21549445453308,88.78450554546691,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_amygdala,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.3700278814539997,1.543093440727,-11.21549445453308,11.21549445453308,88.78450554546691,2,2,weak
all_source_median,2022_primary_t1,csf,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.9174847350913663,106.37412736754568,-99.13749258602962,99.13749258602962,0.862507413970377,2,2,weak
trusted_source_median,2022_primary_t1,csf,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.9174847350913663,106.37412736754568,-99.13749258602962,99.13749258602962,0.862507413970377,2,2,weak
trusted_method_balanced_median,2022_primary_t1,csf,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.9174847350913663,106.37412736754568,-99.13749258602962,99.13749258602962,0.862507413970377,2,2,weak
all_source_median,2022_primary_t1,left_accumbens_area,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.46184197813720806,0.5540319890686041,-16.639835379610258,16.639835379610258,83.36016462038974,2,2,weak
trusted_source_median,2022_primary_t1,left_accumbens_area,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.46184197813720806,0.5540319890686041,-16.639835379610258,16.639835379610258,83.36016462038974,2,2,weak
trusted_method_balanced_median,2022_primary_t1,left_accumbens_area,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.46184197813720806,0.5540319890686041,-16.639835379610258,16.639835379610258,83.36016462038974,2,2,weak
all_source_median,2022_primary_t1,right_cerebral_white_matter,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,189.38310753157901,199.1079537657895,-4.884207813038851,4.884207813038851,95.11579218696114,2,2,weak
trusted_source_median,2022_primary_t1,right_cerebral_white_matter,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,189.38310753157901,199.1079537657895,-4.884207813038851,4.884207813038851,95.11579218696114,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_cerebral_white_matter,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,189.38310753157901,199.1079537657895,-4.884207813038851,4.884207813038851,95.11579218696114,2,2,weak
all_source_median,2022_primary_t1,right_cerebral_cortex,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,280.3783756669751,265.70217783348755,5.523551953226725,5.523551953226725,94.47644804677327,2,2,weak
trusted_source_median,2022_primary_t1,right_cerebral_cortex,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,280.3783756669751,265.70217783348755,5.523551953226725,5.523551953226725,94.47644804677327,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_cerebral_cortex,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,280.3783756669751,265.70217783348755,5.523551953226725,5.523551953226725,94.47644804677327,2,2,weak
all_source_median,2022_primary_t1,right_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,7.029916821578442,6.103902410789221,15.170858714130214,15.170858714130214,84.82914128586978,2,2,weak
trusted_source_median,2022_primary_t1,right_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,7.029916821578442,6.103902410789221,15.170858714130214,15.170858714130214,84.82914128586978,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,7.029916821578442,6.103902410789221,15.170858714130214,15.170858714130214,84.82914128586978,2,2,weak
all_source_median,2022_primary_t1,right_inferior_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.4959376946439818,0.4022643473219909,23.286514936162224,23.286514936162224,76.71348506383778,2,2,weak
trusted_source_median,2022_primary_t1,right_inferior_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.4959376946439818,0.4022643473219909,23.286514936162224,23.286514936162224,76.71348506383778,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_inferior_lateral_ventricle,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.4959376946439818,0.4022643473219909,23.286514936162224,23.286514936162224,76.71348506383778,2,2,weak
all_source_median,2022_primary_t1,right_cerebellum_white_matter,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,10.476683799354117,11.560558899677059,-9.375628892416435,9.375628892416435,90.62437110758357,2,2,weak
trusted_source_median,2022_primary_t1,right_cerebellum_white_matter,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,10.476683799354117,11.560558899677059,-9.375628892416435,9.375628892416435,90.62437110758357,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_cerebellum_white_matter,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,10.476683799354117,11.560558899677059,-9.375628892416435,9.375628892416435,90.62437110758357,2,2,weak
all_source_median,2022_primary_t1,right_cerebellum_cortex,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,51.39464321807414,50.76822160903707,1.2338852715013353,1.2338852715013353,98.76611472849866,2,2,weak
trusted_source_median,2022_primary_t1,right_cerebellum_cortex,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,51.39464321807414,50.76822160903707,1.2338852715013353,1.2338852715013353,98.76611472849866,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_cerebellum_cortex,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,51.39464321807414,50.76822160903707,1.2338852715013353,1.2338852715013353,98.76611472849866,2,2,weak
all_source_median,2022_primary_t1,right_thalamus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,6.664162771778505,6.719827885889252,-0.8283711287849542,0.8283711287849542,99.17162887121505,2,2,weak
trusted_source_median,2022_primary_t1,right_thalamus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,6.664162771778505,6.719827885889252,-0.8283711287849542,0.8283711287849542,99.17162887121505,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_thalamus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,6.664162771778505,6.719827885889252,-0.8283711287849542,0.8283711287849542,99.17162887121505,2,2,weak
all_source_median,2022_primary_t1,right_caudate,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,2.8547413547944203,3.27270417739721,-12.771176371192722,12.771176371192722,87.22882362880728,2,2,weak
trusted_source_median,2022_primary_t1,right_caudate,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,2.8547413547944203,3.27270417739721,-12.771176371192722,12.771176371192722,87.22882362880728,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_caudate,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,2.8547413547944203,3.27270417739721,-12.771176371192722,12.771176371192722,87.22882362880728,2,2,weak
all_source_median,2022_primary_t1,right_putamen,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,3.514958410789221,4.04621220539461,-13.129657260612671,13.129657260612671,86.87034273938733,2,2,weak
trusted_source_median,2022_primary_t1,right_putamen,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,3.514958410789221,4.04621220539461,-13.129657260612671,13.129657260612671,86.87034273938733,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_putamen,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,3.514958410789221,4.04621220539461,-13.129657260612671,13.129657260612671,86.87034273938733,2,2,weak
all_source_median,2022_primary_t1,right_pallidum,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.4599165886082215,1.3733487943041107,6.303409204067166,6.303409204067166,93.69659079593283,2,2,weak
trusted_source_median,2022_primary_t1,right_pallidum,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.4599165886082215,1.3733487943041107,6.303409204067166,6.303409204067166,93.69659079593283,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_pallidum,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.4599165886082215,1.3733487943041107,6.303409204067166,6.303409204067166,93.69659079593283,2,2,weak
all_source_median,2022_primary_t1,right_hippocampus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,3.93960506182813,3.758991530914065,4.804840059592937,4.804840059592937,95.19515994040707,2,2,weak
trusted_source_median,2022_primary_t1,right_hippocampus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,3.93960506182813,3.758991530914065,4.804840059592937,4.804840059592937,95.19515994040707,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_hippocampus,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,3.93960506182813,3.758991530914065,4.804840059592937,4.804840059592937,95.19515994040707,2,2,weak
all_source_median,2022_primary_t1,right_amygdala,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.3452309967218008,1.4568279983609003,-7.66027298793399,7.66027298793399,92.339727012066,2,2,weak
trusted_source_median,2022_primary_t1,right_amygdala,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.3452309967218008,1.4568279983609003,-7.66027298793399,7.66027298793399,92.339727012066,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_amygdala,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,1.3452309967218008,1.4568279983609003,-7.66027298793399,7.66027298793399,92.339727012066,2,2,weak
all_source_median,2022_primary_t1,right_accumbens_area,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.3781524921660361,0.571245246083018,-33.80207629577719,33.80207629577719,66.1979237042228,2,2,weak
trusted_source_median,2022_primary_t1,right_accumbens_area,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.3781524921660361,0.571245246083018,-33.80207629577719,33.80207629577719,66.1979237042228,2,2,weak
trusted_method_balanced_median,2022_primary_t1,right_accumbens_area,tigerbx_2022_t1,TIGERBx,kate_2022_t1,true,0.3781524921660361,0.571245246083018,-33.80207629577719,33.80207629577719,66.1979237042228,2,2,weak
all_source_median,2024_t1like,total_intracranial,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,917.13425,1307.1279,-29.83592118261725,29.83592118261725,70.16407881738274,3,1,weak
trusted_source_median,2024_t1like,total_intracranial,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,917.13425,1310.7148499999998,-30.02793475636596,30.02793475636596,69.97206524363403,2,1,weak
trusted_leave_one_source_out,2024_t1like,total_intracranial,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,917.13425,1310.7148499999998,-30.02793475636596,30.02793475636596,69.97206524363403,2,1,weak
all_source_median,2024_t1like,left_cerebral_white_matter,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,128.60539,183.93287407674603,-30.080258547833395,30.080258547833395,69.9197414521666,6,2,moderate
trusted_source_median,2024_t1like,left_cerebral_white_matter,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,128.60539,193.09451718916978,-33.39769980418005,33.39769980418005,66.60230019581995,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_cerebral_white_matter,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,128.60539,193.62163953837302,-33.579020244525786,33.579020244525786,66.4209797554742,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_cerebral_white_matter,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,128.60539,193.09451718916978,-33.39769980418005,33.39769980418005,66.60230019581995,4,2,moderate
trusted_leave_one_method_out,2024_t1like,left_cerebral_white_matter,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,128.60539,183.93287407674603,-30.080258547833395,30.080258547833395,69.9197414521666,2,1,weak
all_source_median,2024_t1like,left_cerebral_cortex,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,160.30231,244.95529,-34.55854331621088,34.55854331621088,65.44145668378911,6,2,moderate
trusted_source_median,2024_t1like,left_cerebral_cortex,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,160.30231,247.36589467999107,-35.196276670485354,35.196276670485354,64.80372332951464,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_cerebral_cortex,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,160.30231,249.67368765337577,-35.795272819237105,35.795272819237105,64.20472718076289,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_cerebral_cortex,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,160.30231,247.36589467999107,-35.196276670485354,35.196276670485354,64.80372332951464,4,2,moderate
trusted_leave_one_method_out,2024_t1like,left_cerebral_cortex,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,160.30231,254.39208530675154,-36.986125253580916,36.986125253580916,63.013874746419084,2,1,weak
all_source_median,2024_t1like,left_lateral_ventricle,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,4.282012,5.406187057663709,-20.79423160303157,20.79423160303157,79.20576839696844,6,2,moderate
trusted_source_median,2024_t1like,left_lateral_ventricle,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,4.282012,5.623397352039613,-23.853646969355477,23.853646969355477,76.14635303064452,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_lateral_ventricle,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,4.282012,5.604260293735547,-23.59362742686236,23.59362742686236,76.40637257313765,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_lateral_ventricle,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,4.282012,5.623397352039613,-23.853646969355477,23.853646969355477,76.14635303064452,4,2,moderate
trusted_leave_one_method_out,2024_t1like,left_lateral_ventricle,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,4.282012,6.386625087471094,-32.953446595758386,32.953446595758386,67.04655340424162,2,1,weak
all_source_median,2024_t1like,left_inferior_lateral_ventricle,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,0.290244,0.2718758356252686,6.756085671419711,6.756085671419711,93.24391432858029,6,2,moderate
trusted_source_median,2024_t1like,left_inferior_lateral_ventricle,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,0.290244,0.2381393356252686,21.879906668053483,21.879906668053483,78.12009333194652,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_inferior_lateral_ventricle,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,0.290244,0.2546801636539844,13.964117124698273,13.964117124698273,86.03588287530172,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_inferior_lateral_ventricle,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,0.290244,0.2381393356252686,21.879906668053483,21.879906668053483,78.12009333194652,4,2,moderate
trusted_leave_one_method_out,2024_t1like,left_inferior_lateral_ventricle,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,0.290244,0.30131632730796876,-3.674652285487329,3.674652285487329,96.32534771451267,2,1,weak
all_source_median,2024_t1like,left_cerebellum_white_matter,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,12.564103999999999,11.646874581613934,7.8753266548781,7.8753266548781,92.1246733451219,6,2,moderate
trusted_source_median,2024_t1like,left_cerebellum_white_matter,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,12.564103999999999,11.368271807274734,10.519032382389316,10.519032382389316,89.48096761761069,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_cerebellum_white_matter,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,12.564103999999999,11.492001660115843,9.329117516620238,9.329117516620238,90.67088248337976,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_cerebellum_white_matter,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,12.564103999999999,11.368271807274734,10.519032382389316,10.519032382389316,89.48096761761069,4,2,moderate
trusted_leave_one_method_out,2024_t1like,left_cerebellum_white_matter,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,12.564103999999999,9.968653820231687,26.036115072034764,26.036115072034764,73.96388492796524,2,1,weak
all_source_median,2024_t1like,left_cerebellum_cortex,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,49.949777000000005,48.89087840565227,2.165840804826513,2.165840804826513,97.83415919517348,6,2,moderate
trusted_source_median,2024_t1like,left_cerebellum_cortex,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,49.949777000000005,48.89087840565227,2.165840804826513,2.165840804826513,97.83415919517348,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_cerebellum_cortex,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,49.949777000000005,48.65517197125434,2.6607757742805265,2.6607757742805265,97.33922422571948,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_cerebellum_cortex,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,49.949777000000005,48.89087840565227,2.165840804826513,2.165840804826513,97.83415919517348,4,2,moderate
trusted_leave_one_method_out,2024_t1like,left_cerebellum_cortex,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,49.949777000000005,46.83735044250868,6.645180669029789,6.645180669029789,93.35481933097022,2,1,weak
all_source_median,2024_t1like,left_thalamus,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,7.1211400000000005,6.5120130970054575,9.35389554536752,9.35389554536752,90.64610445463248,6,2,moderate
trusted_source_median,2024_t1like,left_thalamus,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,7.1211400000000005,6.5120130970054575,9.35389554536752,9.35389554536752,90.64610445463248,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_thalamus,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,7.1211400000000005,6.725002189154715,5.890523150819632,5.890523150819632,94.10947684918037,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_thalamus,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,7.1211400000000005,6.5120130970054575,9.35389554536752,9.35389554536752,90.64610445463248,4,2,moderate
trusted_leave_one_method_out,2024_t1like,left_thalamus,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,7.1211400000000005,6.420533878309429,10.911960515580153,10.911960515580153,89.08803948441985,2,1,weak
all_source_median,2024_t1like,left_caudate,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,4.3714129999999995,3.287454681937226,32.97257066442723,32.97257066442723,67.02742933557278,6,2,moderate
trusted_source_median,2024_t1like,left_caudate,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,4.3714129999999995,3.287454681937226,32.97257066442723,32.97257066442723,67.02742933557278,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_caudate,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,4.3714129999999995,3.321708867627617,31.601328539128932,31.601328539128932,68.39867146087107,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_caudate,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,4.3714129999999995,3.287454681937226,32.97257066442723,32.97257066442723,67.02742933557278,4,2,moderate
trusted_leave_one_method_out,2024_t1like,left_caudate,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,4.3714129999999995,3.0446317352552343,43.57772565336346,43.57772565336346,56.42227434663654,2,1,weak
all_source_median,2024_t1like,left_putamen,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,5.339073999999999,4.907912685748109,8.785024140790497,8.785024140790497,91.2149758592095,6,2,moderate
trusted_source_median,2024_t1like,left_putamen,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,5.339073999999999,4.907912685748109,8.785024140790497,8.785024140790497,91.2149758592095,4,2,moderate
trusted_method_balanced_median,2024_t1like,left_putamen,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,5.339073999999999,4.912801537498348,8.676769440979978,8.676769440979978,91.32323055902002,4,2,moderate
trusted_leave_one_source_out,2024_t1like,left_putamen,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,5.339073999999999,4.907912685748109,8.785024140790497,8.785024140790497,91.2149758592095,4,2,moderate
trusted_leave_one_method_out,2024_t1like,left_putamen,synthseg_2024_3di,SynthSeg,2024_phi_3di,false,5.339073999999999,4.771025574996695,11.906212114649946,11.906212114649946,88.09378788535005,2,1,weak
