photo_mesh,source_vertices,target_cap_vertices,front_axis,front_sign,pca_signs,score,mean_mm,median_mm,p75_mm,p90_mm,max_mm,alignment_preview
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar\kate_frontal_2026_04_09_mediapipe_facemesh.ply,478,30401,2,1,"[1, -1, -1]",3.1804204270645378,2.8431886265329127,1.8474591746812146,2.808319257294494,5.331845009533293,23.008844375979233,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\kate_frontal_2026_04_09_mediapipe_facemesh_to_mri_alignment.png
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar\kate_frontal_low_2026_04_09_mediapipe_facemesh.ply,478,30401,2,1,"[1, 1, 1]",2.7712158998860055,2.356073945103577,1.7094219011865168,2.5795628503287493,4.2471759947979555,20.095681827421384,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\kate_frontal_low_2026_04_09_mediapipe_facemesh_to_mri_alignment.png
D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\photo_avatar\kate_gaze_side_2026_04_09_mediapipe_facemesh.ply,478,30401,2,1,"[1, 1, 1]",2.837989342536053,2.540491443593567,1.74880562288782,2.6901592225001476,4.356734878592932,21.657069176639254,D:\YandexDisk\kondratevakate\01_insidekatesbrain\01_my_brain_years\faceage_brainage\avatar_2026\comparisons\kate_gaze_side_2026_04_09_mediapipe_facemesh_to_mri_alignment.png
