method,left_image,right_image,left_mesh,right_mesh,median_distance,p90_distance,mean_distance,median_pct_bbox,p90_pct_bbox,scale_left_to_right
mediapipe,2_1_photo_3_2026-04-09_20-38-32_facecrop.jpg,2_1_photo_4_2026-04-09_20-38-32_facecrop.jpg,kate_crop_2_1_photo_3_2026_04_09_20_38_32_facecrop_mediapipe_facemesh.ply,kate_crop_2_1_photo_4_2026_04_09_20_38_32_facecrop_mediapipe_facemesh.ply,11.54369810255994,20.79463129370223,12.840990716775554,1.7528212260956788,3.1575038429280906,1.0710218133978247
mediapipe,2_1_photo_3_2026-04-09_20-38-32_facecrop.jpg,2_1_photo_5_2026-04-09_20-38-32_facecrop.jpg,kate_crop_2_1_photo_3_2026_04_09_20_38_32_facecrop_mediapipe_facemesh.ply,kate_crop_2_1_photo_5_2026_04_09_20_38_32_facecrop_mediapipe_facemesh.ply,9.630251416136137,21.416656051393254,11.894910291025308,1.4743756289309127,3.278854764109472,1.1673413338153893
mediapipe,2_1_photo_4_2026-04-09_20-38-32_facecrop.jpg,2_1_photo_5_2026-04-09_20-38-32_facecrop.jpg,kate_crop_2_1_photo_4_2026_04_09_20_38_32_facecrop_mediapipe_facemesh.ply,kate_crop_2_1_photo_5_2026_04_09_20_38_32_facecrop_mediapipe_facemesh.ply,16.637392771342846,29.65302616108835,18.966249445103795,2.5471574283011913,4.53982946101533,1.076511024732473
3ddfa_v2,1_1_photo_2026-04-09_19-36-57_facecrop.jpg,1_1_photo_2026-04-09_19-37-48_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-36-57_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-48_facecrop_3ddfa_v2_face1.ply,4.42223823041526,7.892805662169124,4.6243865854760955,0.6326364254148475,1.129128757981874,1.0663752148581818
3ddfa_v2,1_1_photo_2026-04-09_19-36-57_facecrop.jpg,1_1_photo_2026-04-09_19-37-56_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-36-57_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-56_facecrop_3ddfa_v2_face1.ply,8.403707253383256,13.987996149473412,8.844443105226537,1.1321619606466617,1.8844870089602503,1.1247769014302458
3ddfa_v2,1_1_photo_2026-04-09_19-36-57_facecrop.jpg,1_1_photo_2026-04-09_19-38-04_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-36-57_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-38-04_facecrop_3ddfa_v2_face1.ply,7.263833089284464,13.184228147053705,7.911044476818259,0.9669030580527546,1.754978446883225,1.1771744593927227
3ddfa_v2,1_1_photo_2026-04-09_19-36-57_facecrop.jpg,2_1_photo_2026-04-09_20-37-59_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-36-57_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_2026-04-09_20-37-59_facecrop_3ddfa_v2_face1.ply,3.8925073235301353,6.843022914972349,4.201018256263601,0.48435765106804013,0.8515001334139738,1.1933761128094875
3ddfa_v2,1_1_photo_2026-04-09_19-36-57_facecrop.jpg,2_1_photo_2_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-36-57_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_2_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,5.880772736773152,10.197815347886072,6.443659720229721,0.824384214238706,1.4295600882430033,1.1064201294688365
3ddfa_v2,1_1_photo_2026-04-09_19-36-57_facecrop.jpg,2_1_photo_3_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-36-57_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_3_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,3.659319014872224,6.095892115567622,3.9016877456435304,0.5526016018566762,0.9205537243726138,1.0492346577139549
3ddfa_v2,1_1_photo_2026-04-09_19-36-57_facecrop.jpg,2_1_photo_4_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-36-57_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_4_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,5.930844877466195,13.488713445232174,7.053889548304275,0.7523783258233269,1.7111585025589346,1.167711519117787
3ddfa_v2,1_1_photo_2026-04-09_19-36-57_facecrop.jpg,2_1_photo_5_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-36-57_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_5_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,5.145954561546955,8.880380283955674,5.598022281307433,0.6547769078484514,1.129949336571458,1.2215519040844034
3ddfa_v2,1_1_photo_2026-04-09_19-37-48_facecrop.jpg,1_1_photo_2026-04-09_19-37-56_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-48_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-56_facecrop_3ddfa_v2_face1.ply,4.89839497745533,8.24075528453041,5.227994479007714,0.6599202345446895,1.1102087898632078,1.0552716454938904
3ddfa_v2,1_1_photo_2026-04-09_19-37-48_facecrop.jpg,1_1_photo_2026-04-09_19-38-04_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-48_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-38-04_facecrop_3ddfa_v2_face1.ply,3.4364177120372603,7.953968257775145,4.306858287051432,0.4574282962830005,1.058768302845862,1.1042530334427678
3ddfa_v2,1_1_photo_2026-04-09_19-37-48_facecrop.jpg,2_1_photo_2026-04-09_20-37-59_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-48_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_2026-04-09_20-37-59_facecrop_3ddfa_v2_face1.ply,6.770272650603805,10.83457319104939,6.937331169327134,0.8424475757087848,1.3481820289504756,1.118111360390262
3ddfa_v2,1_1_photo_2026-04-09_19-37-48_facecrop.jpg,2_1_photo_2_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-48_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_2_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,4.006170296542712,6.368200662571626,4.122667841697674,0.5615968682772113,0.892713310701608,1.0375999359808166
3ddfa_v2,1_1_photo_2026-04-09_19-37-48_facecrop.jpg,2_1_photo_3_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-48_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_3_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,2.8338702346918883,4.983279074593057,3.053082444934228,0.4279488136399537,0.7525356460934669,0.98364130364691
3ddfa_v2,1_1_photo_2026-04-09_19-37-48_facecrop.jpg,2_1_photo_4_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-48_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_4_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,5.790404753488406,10.873716686636712,6.422390532840572,0.7345622966504359,1.379423830026742,1.0948970549026553
3ddfa_v2,1_1_photo_2026-04-09_19-37-48_facecrop.jpg,2_1_photo_5_2026-04-09_20-38-32_facecrop.jpg,kate_crops_3ddfa_1024_1_1_photo_2026-04-09_19-37-48_facecrop_3ddfa_v2_face1.ply,kate_crops_3ddfa_1024_2_1_photo_5_2026-04-09_20-38-32_facecrop_3ddfa_v2_face1.ply,5.332750847649717,8.536308620129324,5.683883408648562,0.678545072364691,1.086169280330393,1.145029669481357
